call_price,put_price,delta_call,delta_put,gamma,vega,theta_call,theta_put,rho_call,rho_put,stock,spot,strike,expiry,strike_type,sigma_pct,T_years,source
47.05381255602936,36.57986483446723,0.5552503782689571,-0.44474962173104293,0.0037728820000246343,1.8523976628414625,-0.8720932169345715,-0.5243106908554978,0.8421671768424577,-0.7629829435224983,RELIANCE,1358.800048828125,1358.800048828125,30d,ATM,22.33722302027307,0.11904761904761904,garch_fallback
20.078787072157695,77.02114440592379,0.3106110626570303,-0.6893889373429697,0.003371690424857475,1.6554218930754112,-0.7199773324557782,-0.35480568007275076,0.47854707146758446,-1.2068605549156193,RELIANCE,1358.800048828125,1426.7400512695312,30d,OTM_5pct,22.33722302027307,0.11904761904761904,garch_fallback
6.9815980794707,131.34026046856525,0.13616327175021897,-0.863836728249781,0.0020854733461761676,1.0239191027839392,-0.4271140806732047,-0.04455330198622349,0.2119488835991953,-1.5537162488022562,RELIANCE,1358.800048828125,1494.6800537109377,30d,OTM_10pct,22.33722302027307,0.11904761904761904,garch_fallback
69.62408074245639,48.75692093145733,0.5778858187304239,-0.4221141812695761,0.0026422047711244265,2.594522671394171,-0.6675348178815089,-0.32243308063502796,1.7038266618226778,-1.481727835837146,RELIANCE,1358.800048828125,1358.800048828125,60d,ATM,22.33722302027307,0.23809523809523808,garch_fallback
39.82078895538348,85.85027359524088,0.40084868388069583,-0.5991513161193042,0.0026100751902140428,2.562972911509774,-0.6073006834856817,-0.24494385937687665,1.202029576843799,-2.142802645699016,RELIANCE,1358.800048828125,1426.7400512695312,60d,OTM_5pct,22.33722302027307,0.23809523809523808,garch_fallback
20.81931986464963,133.74544895536349,0.24889798338691976,-0.7511020166130802,0.002140632608372807,2.10200204550586,-0.4731388035495211,-0.09352689257839203,0.7556744574159971,-2.7484354900098094,RELIANCE,1358.800048828125,1494.6800537109377,60d,OTM_10pct,22.33722302027307,0.23809523809523808,garch_fallback
88.14613640204118,56.96587780464654,0.5950858160437387,-0.40491418395626133,0.0021366288623360006,3.147105828588048,-0.5763742822753333,-0.23393266971581955,2.57305892676827,-2.168440324055767,RELIANCE,1358.800048828125,1358.800048828125,90d,ATM,22.33722302027307,0.35714285714285715,garch_fallback
56.983599615508524,92.18433052965031,0.45032189797447814,-0.5496781020255219,0.0021823261773093895,3.214414797795897,-0.542027533461842,-0.18246384027435256,1.9818350619306655,-2.996739151434573,RELIANCE,1358.800048828125,1426.7400512695312,90d,OTM_5pct,22.33722302027307,0.35714285714285715,garch_fallback
34.88131188843988,136.46303231411832,0.3179861682907168,-0.6820138317092832,0.0019663138402756597,2.8962436371842557,-0.4618632783929434,-0.08517750457747822,1.41856538968448,-3.7970837862219606,RELIANCE,1358.800048828125,1494.6800537109377,90d,OTM_10pct,22.33722302027307,0.35714285714285715,garch_fallback
22.427618512677896,16.649527053862812,0.5601539938281491,-0.4398460061718509,0.008076949436111001,1.0200587803779275,-0.4234959671670093,-0.23163714784850548,0.4731711923634143,-0.4123310506450647,HDFCBANK,749.5999755859375,749.5999755859375,30d,ATM,18.879826241151484,0.11904761904761904,garch_fallback
7.999537917784693,39.412540665325764,0.2750445091190865,-0.7249554908809135,0.0068338641101398255,0.8630663277761196,-0.32269196799126204,-0.12124020770683305,0.23592121357491513,-0.693856141583988,HDFCBANK,749.5999755859375,787.0799743652344,30d,OTM_5pct,18.879826241151484,0.11904761904761904,garch_fallback
2.1113475249145495,70.71544447881183,0.09479994059368946,-0.9052000594063105,0.003455983737979498,0.43646510166426516,-0.15512465373360734,0.05592004751674685,0.08208414955912309,-0.891968317750204,HDFCBANK,749.5999755859375,824.5599731445313,30d,OTM_10pct,18.879826241151484,0.11904761904761904,garch_fallback
33.46850888623845,21.956864845334223,0.5847478691210705,-0.41525213087892954,0.005646217168068742,1.4261506633827004,-0.3288067550717395,-0.13842682828433017,0.963948760787726,-0.7934044095575911,HDFCBANK,749.5999755859375,749.5999755859375,60d,ATM,18.879826241151484,0.23809523809523808,garch_fallback
17.11977110752946,42.51254364387694,0.376168828035786,-0.623831171964214,0.005496474910140328,1.3883279912954916,-0.28674438835392346,-0.08684546522714355,0.6306104123911582,-1.2146104164714249,HDFCBANK,749.5999755859375,787.0799743652344,60d,OTM_5pct,18.879826241151484,0.23809523809523808,garch_fallback
7.665619133723254,69.96280824732253,0.2059571430588666,-0.7940428569411334,0.004125805035562587,1.0421171225455832,-0.2018026574631334,0.007615262003016945,0.34933297684512515,-1.5837555105347243,HDFCBANK,749.5999755859375,824.5599731445313,60d,OTM_10pct,18.879826241151484,0.23809523809523808,garch_fallback
42.6390793441588,25.438078281840774,0.603401962723847,-0.39659803727615295,0.004557610013654603,1.726776977647598,-0.28678716321480024,-0.0978747293098984,1.4631107756505133,-1.1525998476481278,HDFCBANK,749.5999755859375,749.5999755859375,90d,ATM,18.879826241151484,0.35714285714285715,garch_fallback
25.323404008623868,44.74235167248685,0.4324009139219631,-0.5675990860780369,0.00464907334728347,1.7614303987029432,-0.26182531742833864,-0.06346726182819165,1.067158251823631,-1.6793379026399418,HDFCBANK,749.5999755859375,787.0799743652344,90d,OTM_5pct,18.879826241151484,0.35714285714285715,garch_fallback
13.861762108354725,69.9006584983988,0.2800907159654255,-0.7199092840345744,0.0039807406443679565,1.5082140152594425,-0.20877329770940944,-0.0009696204140173645,0.7003365419327713,-2.1769451436957343,HDFCBANK,749.5999755859375,824.5599731445313,90d,OTM_10pct,18.879826241151484,0.35714285714285715,garch_fallback
38.43991000809933,29.782793429011917,0.5555803597899069,-0.44441964021009306,0.004625262409801401,1.530899003175434,-0.7134335329812808,-0.4259780336342757,0.6970623553666327,-0.6296553339272363,INFY,1123.0999755859375,1123.0999755859375,30d,ATM,22.04208199830128,0.11904761904761904,garch_fallback
16.19281179123226,63.25783816248736,0.30791804626010266,-0.6920819537398973,0.004118214226946142,1.3630729451230088,-0.5857730223351995,-0.28394474802084424,0.39241659338804596,-1.0006369803705166,INFY,1123.0999755859375,1179.2549743652344,30d,OTM_5pct,22.04208199830128,0.11904761904761904,garch_fallback
5.522920569826425,108.31008989142379,0.13275888612695447,-0.8672411138730456,0.0025128625365585726,0.8317233513459381,-0.34258272968655357,-0.026381680404848038,0.17092688237877668,-1.2884625758444792,INFY,1123.0999755859375,1235.4099731445312,30d,OTM_10pct,22.04208199830128,0.11904761904761904,garch_fallback
56.914105086221184,39.66660300194275,0.5783479736894734,-0.42165202631052656,0.0032387623265148283,2.1439726345803565,-0.5466740283385759,-0.2614343030306083,1.4110202143919113,-1.2219618653739432,INFY,1123.0999755859375,1123.0999755859375,60d,ATM,22.04208199830128,0.23809523809523808,garch_fallback
32.28855171982991,70.33367331063448,0.39898944694566796,-0.601010553054332,0.0031962206817820514,2.1158112219967853,-0.49589495618027596,-0.19639324460690996,0.9900392533426106,-1.774591930411537,INFY,1123.0999755859375,1179.2549743652344,60d,OTM_5pct,22.04208199830128,0.23809523809523808,garch_fallback
16.697014444376578,110.03475971026387,0.24557234324885902,-0.754427656751141,0.002605745967936534,1.7249330098067799,-0.3836753343608889,-0.06991163652212458,0.6169173291976153,-2.2793629585448243,INFY,1123.0999755859375,1235.4099731445312,60d,OTM_10pct,22.04208199830128,0.23809523809523808,garch_fallback
72.08854910854302,46.316878214287044,0.595646368483604,-0.40435363151639603,0.0026187325659883,2.600294677135955,-0.47237933976987634,-0.1893383087978156,2.1317209742615897,-1.7873086853515592,INFY,1123.0999755859375,1123.0999755859375,90d,ATM,22.04208199830128,0.35714285714285715,garch_fallback
46.31514303892686,75.409887379255,0.4489575908558755,-0.5510424091441245,0.0026745077938429623,2.655677204542601,-0.4433151156501761,-0.14612203312951233,1.6353897010372438,-2.479591441556562,INFY,1123.0999755859375,1179.2549743652344,90d,OTM_5pct,22.04208199830128,0.35714285714285715,garch_fallback
28.125564638541903,112.08672421345409,0.315097942730493,-0.684902057269507,0.0024015097722723837,2.3846012987481813,-0.3760343990836108,-0.06468926501434397,1.1634318826759071,-3.1475007428985573,INFY,1123.0999755859375,1235.4099731445312,90d,OTM_10pct,22.04208199830128,0.35714285714285715,garch_fallback
20.556252727029744,16.164752301642977,0.5504884018950114,-0.44951159810498864,0.008611255805381263,1.010387431504104,-0.37986000921774343,-0.2339118942227805,0.4604626785990736,-0.4152260113707041,SPY,739.97,739.97,30d,ATM,18.0,0.11904761904761904,alpaca
6.8237175821776646,39.21114213552153,0.25504393089022326,-0.7449560691097767,0.0069878851103278945,0.8199119208440901,-0.2820650722767708,-0.12881955153205965,0.21654897614126292,-0.7029241483270038,SPY,739.97,776.9685000000001,30d,OTM_5pct,18.0,0.11904761904761904,alpaca
1.616331502722609,70.78268103479718,0.07960339898008995,-0.92039660101991,0.0032227962064727733,0.3781414528743086,-0.1248090619814542,0.03573386451300505,0.06819975671496971,-0.8950578022517857,SPY,739.97,813.9670000000001,30d,OTM_10pct,18.0,0.11904761904761904,alpaca
30.381115869020846,21.624177258589725,0.5712106315937212,-0.4287893684062788,0.006040249698701531,1.417445380010812,-0.2904536354126108,-0.14537167878769638,0.9340419409318693,-0.8069415385671045,SPY,739.97,739.97,60d,ATM,18.0,0.23809523809523808,alpaca
14.798143016865367,42.601857475912766,0.35344236193193007,-0.64655763806807,0.00571928340740821,1.3421252840832012,-0.2502748643469851,-0.09793880989082486,0.5874728608140593,-1.240559792659863,SPY,739.97,776.9685000000001,60d,OTM_5pct,18.0,0.23809523809523808,alpaca
6.204572846538014,70.5689403750639,0.18254813780836143,-0.8174518621916386,0.004073099698066838,0.9558208083002557,-0.16894367138145008,-0.009353519094044152,0.3068466016369409,-1.6082352258119301,SPY,739.97,813.9670000000001,60d,OTM_10pct,18.0,0.23809523809523808,alpaca
38.43950006213248,25.34303083540533,0.5869823581638776,-0.41301764183612244,0.004892295290947437,1.7220880850239055,-0.25076234729373814,-0.1065414086482475,1.4139636982442574,-1.1820131973745747,SPY,739.97,739.97,90d,ATM,18.0,0.35714285714285715,alpaca
21.937483766748528,45.18469107868509,0.40757984429429517,-0.5924201557057048,0.004876802946398424,1.7166347792910515,-0.2271514488846014,-0.07571946330683618,0.9987834771989327,-1.7269922632008412,SPY,739.97,776.9685000000001,90d,OTM_5pct,18.0,0.35714285714285715,alpaca
11.41704182640666,71.00792567700694,0.2526303314442533,-0.7473696685557467,0.004014370097262028,1.4130583912551222,-0.1761315979613054,-0.01748856545126565,0.6268636590442767,-2.2287109261364386,SPY,739.97,813.9670000000001,90d,OTM_10pct,18.0,0.35714285714285715,alpaca
